User_ID,Trip_Frequency,Avg_Booking_Value,Destination_Diversity,Session_Duration_Min,Search_Count
U04028,7.0,138353.0,12.0,12.28,45.0
U04029,3.0,76661.0,0.0,23.38,30.0
U04030,7.0,91852.0,3.0,3.54,20.0
U04031,6.0,90150.0,15.0,,71.0
U04032,2.0,58212.0,2.0,55.18,26.0
U04033,2.0,113977.0,2.0,46.53,5.0
U04034,9.0,9512.0,17.0,56.52,82.0
U04035,3.0,76401.0,10.0,20.28,24.0
U04036,6.0,104201.0,15.0,50.85,7.0
U04037,5.0,31664.0,24.0,25.93,87.0
U04038,7.0,55844.0,,58.78,20.0
U04039,2.0,78405.0,1.0,48.12,76.0
U04040,8.0,20217.0,15.0,27.03,37.0
U04041,10.0,7376.0,10.0,2.57,50.0
U04042,8.0,61384.0,13.0,29.76,24.0
U04043,5.0,148638.0,17.0,15.36,3.0
U04044,4.0,24943.0,15.0,37.57,62.0
U04045,12.0,13656.0,27.0,39.15,
U04046,9.0,130946.0,8.0,41.2,33.0
U04047,3.0,76326.0,2.0,,20.0
U04048,2.0,59420.0,5.0,40.92,45.0
U04049,11.0,70768.0,19.0,33.68,45.0
U04050,5.0,126247.0,10.0,51.22,16.0
U04051,7.0,40296.0,6.0,47.39,22.0
U04052,7.0,90248.0,12.0,41.12,78.0
U04053,7.0,115266.0,25.0,6.53,81.0
U04054,6.0,7849.0,9.0,59.75,65.0
U04055,6.0,106303.0,21.0,54.15,19.0
U04056,6.0,,27.0,43.99,71.0
U04057,7.0,29695.0,26.0,31.33,67.0
U04058,5.0,126807.0,9.0,49.01,97.0
U04059,8.0,10854.0,12.0,20.1,73.0
U04060,3.0,76106.0,23.0,44.13,66.0
U04061,5.0,95696.0,8.0,56.9,63.0
U04062,4.0,90252.0,25.0,47.69,2.0
U04063,,40547.0,13.0,12.98,
U04064,,97648.0,14.0,17.77,96.0
U04065,4.0,128541.0,3.0,19.66,47.0
U04066,6.0,140168.0,19.0,16.02,88.0
U04067,3.0,112614.0,9.0,19.79,8.0
U04068,2.0,47832.0,26.0,34.32,73.0
U04069,9.0,130624.0,27.0,39.51,80.0
U04070,10.0,56981.0,29.0,52.42,85.0
U04071,5.0,,8.0,29.99,60.0
U04072,4.0,33976.0,4.0,,5.0
U04073,6.0,10956.0,23.0,22.86,0.0
U04074,8.0,90996.0,28.0,28.24,62.0
U04075,11.0,26217.0,26.0,24.66,66.0
U04076,5.0,58338.0,28.0,52.96,83.0
U04077,7.0,114916.0,27.0,1.96,1.0
U04078,12.0,,6.0,4.51,49.0
U04079,6.0,123185.0,16.0,47.64,26.0
U04080,7.0,,21.0,9.74,5.0
U04081,6.0,128299.0,7.0,,87.0
U04082,4.0,10446.0,18.0,21.99,20.0
U04083,13.0,92400.0,28.0,10.45,
U04084,8.0,149041.0,10.0,56.65,12.0
U04085,8.0,96255.0,21.0,19.4,39.0
U04086,4.0,33305.0,29.0,50.52,23.0
U04087,3.0,135767.0,21.0,,31.0
U04088,5.0,149021.0,20.0,4.37,18.0
U04089,,29549.0,15.0,12.44,63.0
U04090,4.0,125404.0,12.0,3.84,74.0
U04091,4.0,40124.0,25.0,21.5,33.0
U04092,8.0,90643.0,16.0,47.04,5.0
U04093,4.0,87896.0,18.0,44.96,55.0
U04094,7.0,129081.0,14.0,19.16,81.0
U04095,10.0,107984.0,23.0,35.77,81.0
U04096,8.0,29584.0,18.0,17.56,34.0
U04097,,144917.0,8.0,24.88,77.0
U04098,2.0,16567.0,13.0,41.65,52.0
U04099,6.0,140325.0,3.0,30.69,74.0
U04100,3.0,74695.0,21.0,19.49,92.0
U04101,6.0,49780.0,0.0,20.01,71.0
U04102,6.0,110547.0,4.0,,62.0
U04103,6.0,,1.0,1.21,43.0
U04104,4.0,88627.0,3.0,,5.0
U04105,12.0,97924.0,16.0,12.44,
U04106,4.0,107725.0,22.0,32.87,53.0
U04107,5.0,142471.0,10.0,56.78,72.0
U04108,,44198.0,26.0,39.43,67.0
U04109,5.0,55582.0,9.0,16.22,45.0
U04110,4.0,7549.0,24.0,54.89,88.0
U04111,5.0,41199.0,25.0,32.0,18.0
U04112,9.0,70509.0,26.0,33.2,16.0
U04113,6.0,35845.0,10.0,35.22,94.0
U04114,8.0,94816.0,6.0,3.89,24.0
U04115,6.0,122651.0,0.0,40.81,75.0
U04116,8.0,129166.0,,,6.0
U04117,,631855.0,7.0,53.82000000000001,96.0
U04118,11.0,14167.0,17.0,43.29,15.0
U04119,7.0,105731.0,19.0,25.68,81.0
U04120,3.0,27063.0,26.0,48.24,43.0
U04121,4.0,134970.0,12.0,53.02,62.0
U04122,3.0,145582.0,29.0,24.72,47.0
U04123,,26176.0,17.0,13.32,33.0
U04124,9.0,135171.0,13.0,55.38,86.0
U04125,6.0,41753.0,0.0,7.14,15.0
U04126,5.0,45543.0,28.0,10.83,70.0
U04127,4.0,,3.0,31.42,63.0
U04128,5.0,23114.0,,10.22,51.0
U04129,7.0,36854.0,14.0,53.29,52.0
U04130,8.0,68513.0,17.0,5.45,
U04131,8.0,6244.0,10.0,51.34,2.0
U04132,4.0,459590.0,21.0,106.02000000000001,11.0
U04133,11.0,116625.0,6.0,,28.0
U04134,6.0,104814.0,16.0,47.69,4.0
U04135,8.0,76444.0,13.0,8.59,59.0
U04136,5.0,109468.0,14.0,13.56,38.0
U04137,3.0,119779.0,6.0,35.39,15.0
U04138,4.0,140162.0,17.0,21.56,43.0
U04139,3.0,144400.0,14.0,43.32,23.0
U04140,6.0,61038.0,,27.09,24.0
U04141,4.0,80122.0,17.0,24.82,67.0
U04142,7.0,54644.0,21.0,22.32,96.0
U04143,4.0,88319.0,6.0,54.87,33.0
U04144,5.0,47511.0,18.0,58.31,
U04145,,20778.0,15.0,44.53,91.0
U04146,9.0,50404.0,9.0,2.14,20.0
U04147,5.0,132621.0,6.0,25.04,11.0
U04148,7.0,26386.0,10.0,54.89,5.0
U04149,9.0,49020.0,5.0,56.54,
U04150,,93325.0,29.0,6.58,85.0
U04151,4.0,149085.0,13.0,52.62,82.0
U04152,7.0,31753.0,9.0,44.2,74.0
U04153,2.0,27440.0,7.0,20.9,
U04154,,12421.0,1.0,11.8,94.0
U04155,4.0,81113.0,22.0,4.24,94.0
U04156,6.0,119315.0,15.0,29.75,
U04157,5.0,89812.0,18.0,5.45,23.0
U04158,5.0,46749.0,,24.47,85.0
U04159,8.0,20121.0,29.0,3.45,82.0
U04160,7.0,11874.0,12.0,54.38,19.0
U04161,10.0,80387.0,28.0,46.65,21.0
U04162,7.0,75398.0,18.0,12.87,78.0
U04163,6.0,61400.0,21.0,18.55,15.0
U04164,3.0,37177.0,10.0,15.03,51.0
U04165,8.0,34784.0,14.0,34.29,92.0
U04166,2.0,130126.0,17.0,51.98,87.0
U04167,3.0,45970.0,13.0,,69.0
U04168,11.0,55363.0,7.0,13.87,15.0
U04169,3.0,,29.0,10.54,81.0
U04170,2.0,,,4.12,78.0
U04171,5.0,108566.0,7.0,16.73,1.0
U04172,9.0,61953.0,13.0,44.37,26.0
U04173,6.0,36539.0,18.0,59.97,72.0
U04174,6.0,118555.0,8.0,41.52,60.0
U04175,9.0,142928.0,16.0,54.66,13.0
U04176,5.0,13748.0,3.0,32.72,95.0
U04177,9.0,17217.0,29.0,42.12,11.0
U04178,4.0,94991.0,28.0,22.86,73.0
U04179,6.0,34367.0,2.0,4.58,4.0
U04180,3.0,63412.0,8.0,32.6,78.0
U04181,10.0,38147.0,12.0,2.3,51.0
U04182,,118001.0,23.0,8.53,47.0
U04183,10.0,122988.0,10.0,44.55,57.0
U04184,3.0,59842.0,21.0,33.83,13.0
U04185,11.0,77997.0,19.0,27.81,70.0
U04186,7.0,59627.0,2.0,4.01,40.0
U04187,9.0,80985.0,5.0,57.4,66.0
U04188,6.0,115898.0,26.0,9.82,31.0
U04189,5.0,78650.0,14.0,24.88,65.0
U04190,5.0,102204.0,27.0,52.98,38.0
U04191,4.0,78755.0,0.0,58.55,
U04192,6.0,36699.0,5.0,49.18,93.0
U04193,6.0,119216.0,26.0,44.68,98.0
U04194,4.0,29819.0,29.0,33.91,11.0
U04195,3.0,115631.0,1.0,49.26,7.0
U04196,4.0,114615.0,28.0,51.79,96.0
U04197,3.0,8726.0,11.0,55.6,21.0
U04198,1.0,143841.0,18.0,34.28,21.0
U04199,4.0,102967.0,14.0,9.35,14.0
U04200,1.0,76082.0,16.0,26.26,72.0
U04201,6.0,29803.0,13.0,20.04,20.0
U04202,4.0,7122.0,2.0,11.63,20.0
U04203,5.0,73026.0,29.0,18.69,86.0
U04204,9.0,107654.0,24.0,58.88,41.0
U04205,5.0,107192.0,,46.58,29.0
U04206,3.0,131074.0,16.0,16.14,41.0
U04207,7.0,110104.0,0.0,17.5,79.0
U04208,7.0,35053.0,25.0,7.95,15.0
U04209,10.0,6258.0,6.0,3.62,38.0
U04210,3.0,34547.0,19.0,,95.0
U04211,6.0,134792.0,11.0,47.78,73.0
U04212,2.0,105611.0,2.0,12.76,4.0
U04213,8.0,106936.0,28.0,52.88,6.0
U04214,9.0,14763.0,21.0,,1.0
U04215,6.0,32852.0,14.0,40.19,33.0
U04216,,62157.0,24.0,45.0,80.0
U04217,8.0,78006.0,,23.46,
U04218,5.0,62604.0,9.0,43.93,89.0
U04219,3.0,108173.0,12.0,12.11,22.0
U04220,,57413.0,4.0,36.83,42.0
U04221,2.0,106032.0,13.0,38.43,28.0
U04222,4.0,45528.0,6.0,20.08,3.0
U04223,5.0,122842.0,24.0,16.57,54.0
U04224,6.0,124048.0,21.0,58.47,88.0
U04225,11.0,135964.0,8.0,6.71,42.0
U04226,3.0,55599.0,6.0,31.98,14.0
U04227,4.0,58616.0,18.0,,52.0
U04228,3.0,,5.0,26.38,26.0
U04229,6.0,,0.0,7.36,2.0
U04230,6.0,124271.0,16.0,37.24,36.0
U04231,1.0,34760.0,22.0,36.31,14.0
U04232,8.0,6550.0,,59.38,96.0
U04233,6.0,57621.0,16.0,24.17,
U04234,5.0,53766.0,2.0,57.95,
U04235,10.0,123571.0,6.0,26.32,83.0
U04236,5.0,136344.0,3.0,39.63,3.0
U04237,5.0,41037.0,1.0,48.86,34.0
U04238,6.0,111585.0,9.0,50.98,56.0
U04239,,93856.0,13.0,48.93,2.0
U04240,12.0,108413.0,19.0,10.71,49.0
U04241,5.0,75989.0,11.0,59.51,42.0
U04242,4.0,16582.0,27.0,,38.0
U04243,3.0,73875.0,16.0,54.51,90.0
U04244,5.0,39703.0,27.0,17.93,71.0
U04245,8.0,45620.0,9.0,50.6,
U04246,4.0,148460.0,3.0,3.44,59.0
U04247,,68629.0,14.0,36.88,38.0
U04248,4.0,42655.0,20.0,50.57,74.0
U04249,5.0,12568.0,26.0,14.75,2.0
U04250,9.0,58015.0,6.0,50.96,53.0
U04251,3.0,109250.0,17.0,6.09,87.0
U04252,6.0,116691.0,25.0,12.14,94.0
U04253,8.0,137817.0,8.0,29.58,59.0
U04254,4.0,14890.0,17.0,20.67,7.0
U04255,5.0,29741.0,3.0,31.86,93.0
U04256,5.0,59372.0,18.0,22.68,4.0
U04257,10.0,102990.0,16.0,27.15,69.0
U04258,10.0,67977.0,25.0,34.85,
U04259,3.0,,4.0,53.06,
U04260,10.0,111645.0,6.0,58.47,38.0
U04261,10.0,136646.0,18.0,42.64,6.0
U04262,5.0,64675.0,5.0,47.36,23.0
U04263,5.0,95312.0,16.0,13.75,76.0
U04264,5.0,83578.0,2.0,34.35,52.0
U04265,,83028.0,0.0,19.16,54.0
U04266,8.0,51965.0,20.0,42.76,
U04267,2.0,62463.0,23.0,58.58,77.0
U04268,3.0,138059.0,3.0,40.64,12.0
U04269,5.0,144308.0,6.0,31.7,61.0
U04270,7.0,116363.0,10.0,35.38,39.0
U04271,3.0,14404.0,20.0,14.57,44.0
U04272,6.0,89316.0,,,12.0
U04273,3.0,,22.0,54.44,53.0
U04274,5.0,,16.0,40.33,46.0
U04275,0.0,25791.0,11.0,,69.0
U04276,7.0,5555.0,0.0,21.49,
U04277,9.0,124385.0,25.0,10.93,31.0
U04278,5.0,103057.0,1.0,48.9,67.0
U04279,4.0,65204.0,8.0,8.96,80.0
U04280,,116163.0,17.0,41.34,88.0
U04281,7.0,,1.0,12.14,32.0
U04282,2.0,16569.0,13.0,49.43,44.0
U04283,5.0,67139.0,15.0,53.93,24.0
U04284,11.0,53119.0,20.0,26.34,4.0
U04285,12.0,102167.0,20.0,2.92,52.0
U04286,9.0,22404.0,25.0,25.2,17.0
U04287,11.0,116887.0,15.0,12.2,9.0
U04288,5.0,83462.0,0.0,27.23,83.0
U04289,2.0,91835.0,26.0,18.88,93.0
U04290,6.0,80472.0,4.0,49.0,18.0
U04291,6.0,135102.0,12.0,6.54,59.0
U04292,5.0,125149.0,13.0,14.56,16.0
U04293,4.0,67379.0,29.0,31.85,
U04294,,26424.0,22.0,27.96,83.0
U04295,3.0,109044.0,0.0,22.01,90.0
U04296,9.0,83956.0,1.0,11.89,89.0
U04297,10.0,33469.0,7.0,8.48,
U04298,4.0,104638.0,26.0,24.63,95.0
U04299,8.0,36790.0,13.0,35.55,36.0
U04300,8.0,120095.0,19.0,49.6,79.0
U04301,8.0,19803.0,27.0,56.33,69.0
U04302,3.0,104358.0,24.0,25.06,35.0
U04303,4.0,13757.0,9.0,36.94,90.0
U04304,6.0,74649.0,21.0,46.42,45.0
U04305,8.0,11032.0,19.0,2.75,47.0
U04306,6.0,143772.0,12.0,20.73,62.0
U04307,4.0,76586.0,24.0,50.0,8.0
U04308,5.0,,14.0,34.05,94.0
U04309,6.0,47527.0,5.0,27.16,80.0
U04310,6.0,46946.0,12.0,41.24,98.0
U04311,4.0,73490.0,22.0,8.71,34.0
U04312,11.0,66402.0,9.0,35.42,10.0
U04313,4.0,106450.0,28.0,1.8,29.0
U04314,8.0,42527.0,10.0,27.19,67.0
U04315,7.0,135564.0,20.0,1.46,14.0
U04316,5.0,52440.0,18.0,27.67,70.0
U04317,9.0,41538.0,10.0,,79.0
U04318,6.0,6450.0,7.0,20.66,75.0
U04319,10.0,122378.0,28.0,59.88,21.0
U04320,5.0,65788.0,,27.12,76.0
U04321,6.0,90983.0,13.0,27.12,90.0
U04322,6.0,45602.0,6.0,,8.0
U04323,9.0,12145.0,22.0,25.37,39.0
U04324,5.0,149302.0,10.0,54.15,82.0
U04325,3.0,,17.0,,3.0
U04326,5.0,52857.0,12.0,1.26,91.0
U04327,12.0,,6.0,59.23,85.0
U04328,4.0,75734.0,28.0,11.54,98.0
U04329,9.0,94684.0,15.0,2.1,4.0
U04330,4.0,41013.0,14.0,4.25,18.0
U04331,6.0,112726.0,29.0,51.64,90.0
U04332,3.0,,4.0,17.94,57.0
U04333,8.0,143587.0,16.0,34.14,98.0
U04334,4.0,110012.0,14.0,48.5,
U04335,9.0,105506.0,1.0,16.34,12.0
U04336,,21710.0,7.0,5.41,74.0
U04337,11.0,63926.0,18.0,49.3,3.0
U04338,4.0,78253.0,21.0,55.32,50.0
U04339,4.0,104752.0,13.0,23.39,2.0
U04340,8.0,99464.0,2.0,56.75,1.0
U04341,6.0,32294.0,11.0,20.15,89.0
U04342,10.0,109739.0,22.0,11.94,95.0
U04343,8.0,83514.0,18.0,32.81,34.0
U04344,8.0,133953.0,0.0,33.19,23.0
U04345,9.0,68168.0,0.0,11.92,81.0
U04346,8.0,73592.0,20.0,47.78,30.0
U04347,12.0,74781.0,14.0,35.02,31.0
U04348,6.0,143866.0,28.0,57.64,48.0
U04349,7.0,83000.0,,36.47,66.0
U04350,7.0,145996.0,13.0,29.44,18.0
U04351,5.0,84550.0,2.0,,70.0
U04352,6.0,112795.0,13.0,56.68,
U04353,5.0,7824.0,5.0,11.36,6.0
U04354,7.0,70315.0,29.0,52.56,64.0
U04355,6.0,57737.0,0.0,59.71,89.0
U04356,4.0,,14.0,18.44,70.0
U04357,11.0,108169.0,8.0,45.92,53.0
U04358,3.0,20235.0,11.0,25.2,74.0
U04359,9.0,44632.0,16.0,28.58,85.0
U04360,6.0,146047.0,19.0,20.41,49.0
U04361,5.0,104746.0,17.0,29.25,97.0
U04362,11.0,81370.0,25.0,57.18,58.0
U04363,5.0,,21.0,44.55,9.0
U04364,9.0,25182.0,28.0,,21.0
U04365,5.0,26233.0,28.0,43.32,50.0
U04366,7.0,148090.0,21.0,5.01,4.0
U04367,4.0,52101.0,,56.14,76.0
U04368,5.0,26280.0,28.0,36.74,69.0
U04369,4.0,96888.0,2.0,12.79,
U04370,5.0,36880.0,2.0,56.11,24.0
U04371,4.0,67129.0,12.0,41.29,61.0
U04372,5.0,38923.0,25.0,46.44,18.0
U04373,7.0,12874.0,28.0,27.06,78.0
U04374,11.0,114154.0,27.0,35.28,90.0
U04375,2.0,95302.0,19.0,47.46,59.0
U04376,8.0,104984.0,18.0,42.72,32.0
U04377,6.0,27336.0,10.0,,53.0
U04378,5.0,88270.0,8.0,36.73,6.0
U04379,3.0,100385.0,14.0,41.6,87.0
U04380,9.0,,13.0,9.98,48.0
U04381,3.0,84443.0,11.0,21.08,0.0
U04382,4.0,52628.0,27.0,17.52,47.0
U04383,4.0,100596.0,19.0,52.28,86.0
U04384,3.0,137029.0,19.0,,68.0
U04385,6.0,66889.0,14.0,20.89,33.0
U04386,5.0,134585.0,29.0,30.96,58.0
U04387,10.0,122803.0,22.0,16.18,88.0
U04388,6.0,98470.0,8.0,57.84,5.0
U04389,6.0,116793.0,16.0,29.74,76.0
U04390,5.0,135860.0,1.0,53.66,55.0
U04391,8.0,23149.0,15.0,55.87,57.0
U04392,3.0,25243.0,4.0,56.4,64.0
U04393,5.0,80285.0,2.0,52.91,20.0
U04394,10.0,11881.0,8.0,33.65,23.0
U04395,6.0,65706.0,22.0,18.6,38.0
U04396,8.0,78643.0,18.0,18.64,69.0
U04397,8.0,79376.0,14.0,20.36,94.0
U04398,4.0,142481.0,24.0,41.64,60.0
U04399,6.0,145443.0,22.0,22.04,24.0
U04400,4.0,148058.0,17.0,7.96,29.0
U04401,,32422.0,26.0,32.64,81.0
U04402,4.0,118820.0,,43.92,35.0
U04403,3.0,91875.0,28.0,49.81,62.0
U04404,11.0,147491.0,10.0,19.87,97.0
U04405,3.0,103109.0,2.0,23.61,63.0
U04406,4.0,125809.0,5.0,54.74,25.0
U04407,6.0,70178.0,28.0,47.82,47.0
U04408,5.0,92135.0,29.0,46.19,40.0
U04409,7.0,104049.0,19.0,44.06,10.0
U04410,7.0,136876.0,3.0,20.03,99.0
U04411,5.0,101270.0,,11.85,22.0
U04412,6.0,110876.0,3.0,7.78,70.0
U04413,5.0,15928.0,13.0,27.85,34.0
U04414,3.0,124154.0,,23.73,
U04415,7.0,99115.0,19.0,56.96,19.0
U04416,6.0,62041.0,22.0,21.73,13.0
U04417,5.0,139457.0,3.0,,47.0
U04418,5.0,143200.0,26.0,48.08,23.0
U04419,3.0,15222.0,28.0,38.86,58.0
U04420,8.0,109105.0,2.0,14.46,32.0
U04421,4.0,123917.0,0.0,28.11,94.0
U04422,5.0,84240.0,5.0,5.68,7.0
U04423,8.0,35755.0,17.0,59.6,80.0
U04424,5.0,116839.0,7.0,1.02,48.0
U04425,4.0,127305.0,10.0,18.1,97.0
U04426,3.0,56054.0,14.0,19.36,27.0
U04427,5.0,93424.0,8.0,32.48,67.0
U04428,8.0,99199.0,26.0,,20.0
U04429,9.0,10203.0,14.0,51.07,50.0
U04430,9.0,58158.0,14.0,48.24,
U04431,5.0,97385.0,26.0,3.31,90.0
U04432,6.0,41426.0,5.0,32.88,97.0
U04433,6.0,143494.0,12.0,21.36,88.0
U04434,5.0,77549.0,27.0,43.12,53.0
U04435,7.0,127834.0,5.0,53.69,79.0
U04436,3.0,,4.0,16.52,75.0
U04437,8.0,10097.0,27.0,53.19,11.0
U04438,10.0,125324.0,21.0,49.11,81.0
U04439,6.0,127382.0,27.0,12.04,69.0
U04440,9.0,105985.0,22.0,55.43,61.0
U04441,6.0,91200.0,22.0,1.26,87.0
U04442,3.0,91103.0,25.0,20.16,60.0
U04443,10.0,,5.0,6.2,56.0
U04444,7.0,112804.0,14.0,49.11,45.0
U04445,6.0,117646.0,12.0,3.14,11.0
U04446,5.0,100353.0,9.0,19.96,95.0
U04447,9.0,98216.0,12.0,25.13,66.0
U04448,5.0,127562.0,8.0,14.15,2.0
U04449,11.0,139430.0,,20.9,37.0
U04450,8.0,121384.0,17.0,24.21,83.0
U04451,6.0,70127.0,1.0,58.29,1.0
U04452,6.0,95002.0,8.0,49.53,87.0
U04453,10.0,71895.0,2.0,59.22,60.0
U04454,5.0,119907.0,9.0,22.88,77.0
U04455,8.0,129015.0,15.0,55.35,5.0
U04456,6.0,122128.0,,4.26,61.0
U04457,2.0,57513.0,0.0,3.64,96.0
U04458,7.0,97555.0,16.0,43.77,75.0
U04459,6.0,98205.0,20.0,43.23,61.0
U04460,5.0,122028.0,,7.19,52.0
U04461,6.0,77834.0,6.0,35.03,53.0
U04462,7.0,125282.0,,5.97,30.0
U04463,2.0,63768.0,28.0,24.33,52.0
U04464,4.0,123028.0,29.0,45.01,55.0
U04465,4.0,45715.0,1.0,6.28,3.0
U04466,2.0,55102.0,27.0,46.95,
U04467,9.0,99321.0,16.0,15.48,81.0
U04468,5.0,95139.0,24.0,31.36,55.0
U04469,8.0,114235.0,6.0,48.64,42.0
U04470,5.0,29590.0,,33.92,12.0
U04471,3.0,,5.0,59.29,30.0
U04472,5.0,28364.0,18.0,22.18,42.0
U04473,6.0,62301.0,8.0,,94.0
U04474,,79933.0,11.0,6.78,
U04475,13.0,66386.0,3.0,17.34,67.0
U04476,7.0,122537.0,13.0,26.92,14.0
U04477,4.0,86506.0,25.0,57.66,68.0
U04478,6.0,86653.0,5.0,44.72,6.0
U04479,3.0,121775.0,4.0,43.92,0.0
U04480,4.0,45664.0,4.0,32.96,52.0
U04481,9.0,61811.0,7.0,40.87,51.0
U04482,7.0,60112.0,27.0,11.22,
U04483,8.0,83646.0,16.0,9.14,29.0
U04484,5.0,41258.0,8.0,4.42,50.0
U04485,7.0,121549.0,5.0,58.64,51.0
U04486,4.0,73533.0,5.0,29.56,59.0
U04487,9.0,136815.0,15.0,53.96,43.0
U04488,5.0,46602.0,0.0,56.34,61.0
U04489,3.0,140345.0,7.0,17.51,68.0
U04490,3.0,132008.0,16.0,6.18,35.0
U04491,5.0,82445.0,2.0,42.07,20.0
U04492,,19318.0,17.0,21.83,78.0
U04493,4.0,,23.0,56.51,82.0
U04494,5.0,12419.0,,42.57,19.0
U04495,5.0,59889.0,19.0,,11.0
U04496,4.0,55362.0,1.0,25.47,37.0
U04497,3.0,6423.0,21.0,43.65,58.0
U04498,9.0,73003.0,11.0,37.99,37.0
U04499,7.0,19964.0,16.0,5.74,31.0
U04500,3.0,131265.0,2.0,41.95,46.0
U04501,6.0,116019.0,25.0,44.72,34.0
U04502,6.0,49104.0,27.0,1.25,55.0
U04503,8.0,72800.0,18.0,40.77,26.0
U04504,,62596.0,19.0,,39.0
U04505,12.0,139441.0,19.0,52.16,10.0
U04506,3.0,45251.0,9.0,3.72,94.0
U04507,3.0,,8.0,2.77,
U04508,4.0,16767.0,4.0,38.89,83.0
U04509,7.0,52417.0,10.0,41.97,74.0
U04510,6.0,40560.0,19.0,10.82,8.0
U04511,3.0,69808.0,,27.01,83.0
U04512,6.0,97142.0,17.0,38.19,14.0
U04513,6.0,96612.0,5.0,34.55,12.0
U04514,11.0,50553.0,27.0,56.81,56.0
U04515,5.0,142046.0,25.0,48.57,36.0
U04516,7.0,80028.0,19.0,55.55,36.0
U04517,5.0,113337.0,16.0,58.03,62.0
U04518,2.0,39926.0,19.0,56.79,13.0
U04519,12.0,130504.0,25.0,16.53,79.0
U04520,8.0,108070.0,26.0,47.12,87.0
U04521,3.0,139110.0,15.0,22.33,92.0
U04522,6.0,31728.0,13.0,50.29,29.0
U04523,8.0,56345.0,10.0,38.85,2.0
U04524,5.0,12633.0,18.0,39.15,82.0
U04525,7.0,78919.0,22.0,10.15,15.0
U04526,7.0,141429.0,,27.06,73.0
U04527,6.0,44445.0,2.0,29.36,78.0
U04528,4.0,86361.0,3.0,46.57,
U04529,5.0,25504.0,7.0,51.62,79.0
U04530,3.0,70992.0,6.0,36.18,76.0
U04531,6.0,51084.0,13.0,12.56,76.0
U04532,6.0,142965.0,11.0,33.06,78.0
U04533,3.0,107317.0,,32.76,11.0
U04534,3.0,108387.0,6.0,57.83,44.0
U04535,5.0,24590.0,12.0,13.4,12.0
U04536,,,1.0,18.8,78.0
U04537,9.0,138368.0,2.0,35.27,68.0
U04538,7.0,11502.0,,26.52,82.0
U04539,6.0,,16.0,3.64,25.0
U04540,5.0,97165.0,24.0,30.83,70.0
U04541,3.0,112832.0,21.0,14.14,47.0
U04542,4.0,101202.0,20.0,9.46,70.0
U04543,9.0,85809.0,10.0,40.47,26.0
U04544,,142018.0,14.0,3.0,4.0
U04545,7.0,131560.0,23.0,21.11,91.0
U04546,11.0,79583.0,8.0,12.61,95.0
U04547,8.0,,19.0,54.26,86.0
U04548,6.0,38691.0,13.0,24.82,62.0
U04549,6.0,585870.0,8.0,26.160000000000004,91.0
U04550,6.0,33285.0,5.0,47.96,69.0
U04551,8.0,96016.0,27.0,36.25,57.0
U04552,6.0,126605.0,22.0,21.32,
U04553,4.0,115026.0,,33.4,31.0
U04554,3.0,109623.0,28.0,8.1,60.0
U04555,4.0,34491.0,4.0,48.06,
U04556,3.0,12817.0,20.0,49.84,
U04557,7.0,21692.0,1.0,37.36,35.0
U04558,5.0,77828.0,5.0,12.22,54.0
U04559,8.0,,14.0,,22.0
U04560,4.0,107243.0,0.0,6.22,97.0
U04561,4.0,107382.0,13.0,2.98,89.0
U04562,6.0,96466.0,19.0,24.53,60.0
U04563,7.0,18830.0,17.0,35.77,72.0
U04564,8.0,24011.0,28.0,57.26,82.0
U04565,7.0,137875.0,3.0,15.12,36.0
U04566,5.0,64098.0,10.0,43.03,82.0
U04567,,143014.0,2.0,25.9,95.0
U04568,6.0,83620.0,2.0,25.79,46.0
U04569,7.0,37792.0,11.0,2.3,44.0
U04570,5.0,129544.0,22.0,3.13,96.0
U04571,4.0,17125.0,28.0,14.14,34.0
U04572,7.0,70804.0,15.0,29.48,89.0
U04573,5.0,111985.0,8.0,2.11,
U04574,6.0,25786.0,10.0,10.71,47.0
U04575,3.0,84943.0,1.0,,76.0
U04576,6.0,63860.0,16.0,7.2,21.0
U04577,6.0,97580.0,18.0,15.28,0.0
U04578,,15889.0,,1.54,18.0
U04579,6.0,99895.0,,15.1,95.0
U04580,9.0,57537.0,21.0,56.68,74.0
U04581,3.0,66291.0,0.0,6.72,66.0
U04582,8.0,148790.0,1.0,54.7,54.0
U04583,6.0,57189.0,4.0,21.92,87.0
U04584,2.0,93012.0,6.0,23.79,49.0
U04585,2.0,85825.0,19.0,29.31,18.0
U04586,6.0,120923.0,13.0,46.92,84.0
U04587,11.0,109852.0,27.0,18.24,22.0
U04588,4.0,108973.0,12.0,47.68,21.0
U04589,8.0,67149.0,15.0,54.7,53.0
U04590,7.0,44045.0,7.0,38.62,75.0
U04591,8.0,9207.0,18.0,23.46,54.0
U04592,3.0,130659.0,20.0,22.07,24.0
U04593,6.0,92539.0,27.0,4.29,18.0
U04594,3.0,120576.0,1.0,37.67,71.0
U04595,5.0,46234.0,18.0,41.57,49.0
U04596,6.0,45113.0,12.0,45.94,30.0
U04597,,146311.0,18.0,41.88,80.0
U04598,3.0,30945.0,13.0,40.24,81.0
U04599,6.0,86009.0,4.0,59.94,42.0
U04600,3.0,78142.0,2.0,22.53,8.0
U04601,10.0,95973.0,20.0,47.48,16.0
U04602,8.0,15947.0,26.0,17.12,68.0
U04603,8.0,77126.0,6.0,59.45,15.0
